Date,ZipCode,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
9/30/2017,20878,MD,Washington,Montgomery,Gaithersburg,247,2446,0.001227998,0.000408998,0.007413509,20931
9/30/2017,30080,GA,Atlanta,Cobb,Smyrna,248,1487,0.007452575,0.026933702,0.040587824,15812
9/30/2017,92627,CA,Los Angeles-Long Beach-Anaheim,Orange,Costa Mesa,249,3093,0.001943635,0.017099638,0.050254669,12487
9/30/2017,33311,FL,Miami-Fort Lauderdale,Broward,Fort Lauderdale,250,1553,0.00064433,0.003229974,0.012385919,19414
9/30/2017,27858,NC,Greenville,Pitt,Greenville,251,1106,0.006369427,0.004541326,-0.016014235,16100
9/30/2017,30188,GA,Atlanta,Cherokee,Woodstock,252,1454,0.003450656,0.006925208,0.022503516,23114
9/30/2017,10021,NY,New York,New York,New York,253,3722,0.007034632,0.024779736,0.000537634,20712
9/30/2017,2155,MA,Boston,Middlesex,Medford,254,2420,-0.002884219,-0.010224949,0.021959459,17547
9/30/2017,37130,TN,Nashville,Rutherford,Murfreesboro,255,1263,-0.000791139,-0.002369668,0.016090105,16030
9/30/2017,90011,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,256,2355,-0.001272265,0.006410256,0.113475177,10651
9/30/2017,87121,NM,Albuquerque,Bernalillo,Albuquerque,257,1091,0,-0.005469462,-0.000915751,20054
9/30/2017,43701,OH,Zanesville,Muskingum,Zanesville,258,890,0.025345622,0.069711538,0.111111111,20607
9/30/2017,32256,FL,Jacksonville,Duval,Jacksonville,259,1249,-0.0008,0.002407705,0.006446414,13581
9/30/2017,33027,FL,Miami-Fort Lauderdale,Broward,Miramar,260,1930,-0.004641568,-0.015306122,-0.058077111,29398
9/30/2017,23666,VA,Virginia Beach,Hampton City,Hampton,261,1276,0.000784314,0.000784314,0.000784314,15577
9/30/2017,19124,PA,Philadelphia,Philadelphia,Philadelphia,262,1068,0.011363636,0.028901734,0.052216749,20394
9/30/2017,90025,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,263,3595,0.003069196,0.01068316,0.012105856,10303
9/30/2017,30022,GA,Atlanta,Fulton,Johns Creek,264,2224,-0.007142857,-0.013309672,0.00090009,20976
9/30/2017,90027,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,265,3878,-0.00843774,-0.008691207,0.012268337,6759
9/30/2017,11218,NY,New York,Kings,New York,266,2277,0.005298013,0.006186478,-0.008275261,11984
9/30/2017,58103,ND,Fargo,Cass,Fargo,267,1343,0.001491424,0.025974026,0.02519084,9752
9/30/2017,33064,FL,Miami-Fort Lauderdale,Broward,Pompano Beach,268,1575,0.005747126,0.011560694,0.019417476,21266
9/30/2017,34135,FL,Fort Myers,Lee,Bonita Springs,269,2117,-0.009358914,-0.032449726,0.034701857,21662
9/30/2017,30040,GA,Atlanta,Forsyth,Cumming,270,1670,0.006024096,0.013964784,0.013964784,19659
9/30/2017,79938,TX,El Paso,El Paso,El Paso,271,1095,0.001829826,0,-0.004545455,20679
9/30/2017,32218,FL,Jacksonville,Duval,Jacksonville,272,1233,-0.000810373,0.002439024,0.031799163,17135
9/30/2017,77845,TX,College Station,Brazos,College Station,273,1667,-0.010682493,-0.035300926,-0.034183082,18757
9/30/2017,33063,FL,Miami-Fort Lauderdale,Broward,Margate,274,1446,0.002079002,0.000692042,0.009776536,24274
9/30/2017,44077,OH,Cleveland,Lake,Painesville,275,1183,0.000846024,0.002542373,-0.015806988,21631
9/30/2017,77082,TX,Houston,Harris,Houston,276,1439,0.001391788,0.00911641,-0.006901311,10925
9/30/2017,43026,OH,Columbus,Franklin,Hilliard,277,1526,0.003287311,0.016655563,0.02899528,20978
9/30/2017,23452,VA,Virginia Beach,Virginia Beach City,Virginia Beach,278,1470,0.005471956,0.004784689,0.013094418,18659
9/30/2017,30052,GA,Atlanta,Walton,Loganville,279,1392,0.004329004,0.019033675,0.039581777,20667
9/30/2017,10701,NY,New York,Westchester,Yonkers,280,2254,-0.008358997,-0.025507998,-0.009230769,7978
9/30/2017,90731,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,281,2488,0.002013693,0.012617013,0.056027165,12487
9/30/2017,27587,NC,Raleigh,Wake,Wake Forest,282,1623,0.003090235,0.006199628,0.025916561,22275
9/30/2017,33313,FL,Miami-Fort Lauderdale,Broward,Lauderhill,283,1289,0.004676539,0.01177394,0.029552716,20980
9/30/2017,80634,CO,Greeley,Weld,Greeley,284,1585,0.005072923,0.016677357,0.016025641,20052
9/30/2017,34711,FL,Orlando,Lake,Clermont,285,1506,0.002663116,0.006684492,0.029391661,21267
9/30/2017,91335,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,286,2644,0.007621951,0.021243723,0.036456292,16096
9/30/2017,71913,AR,Hot Springs,Garland,Hot Springs,287,1091,0.002757353,0.034123223,0.02537594,16261
9/30/2017,38401,TN,Nashville,Maury,Columbia,288,1266,0.0128,0.052369077,0.170055453,24373
9/30/2017,97402,OR,Eugene,Lane,Eugene,289,1318,0.006875477,0.024883359,0.082990961,12548
9/30/2017,95123,CA,San Jose,Santa Clara,San Jose,290,3294,0.004268293,0.011360147,0.000607533,18095
9/30/2017,60616,IL,Chicago,Cook,Chicago,291,1749,0.00401837,0.026408451,-0.032097399,18679
9/30/2017,32174,FL,Daytona Beach,Volusia,Ormond Beach,292,1498,-0.002663116,0.007397445,0.030970406,18370
9/30/2017,75206,TX,Dallas-Fort Worth,Dallas,Dallas,293,2000,-0.006458023,-0.013320178,0.029336078,9218
9/30/2017,94544,CA,San Francisco,Alameda,Hayward,294,2702,0.005582434,0.016936394,0.042840602,14410
9/30/2017,30041,GA,Atlanta,Forsyth,Cumming,295,1865,0,0.010292524,-0.003739316,20013
9/30/2017,2360,MA,Boston,Plymouth,Plymouth,296,1943,-0.000514403,-0.013705584,-0.027527528,23479
9/30/2017,20001,DC,Washington,District of Columbia,Washington,297,2899,-0.002751978,-0.005147563,0.013636364,13171
9/30/2017,43228,OH,Columbus,Franklin,Columbus,298,1033,0.000968992,0.010763209,0.051934827,14381
9/30/2017,93550,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Palmdale,299,1635,0.006153846,0.02701005,0.091455274,17242
9/30/2017,89052,NV,Las Vegas,Clark,Henderson,300,1787,0.005627462,0.018233618,0.015340909,21594
9/30/2017,30318,GA,Atlanta,Fulton,Atlanta,301,1349,0.002973978,0.03213466,0.074900398,15778
9/30/2017,11208,NY,New York,Kings,New York,302,2191,-0.000911993,-0.016165245,-0.007699275,10358
9/30/2017,21215,MD,Baltimore,Baltimore City,Baltimore,303,1257,0.003192338,-0.003172086,-0.028593509,18793
9/30/2017,75150,TX,Dallas-Fort Worth,Dallas,Mesquite,304,1405,0.006446991,0.019593614,0.071700992,13951
9/30/2017,72401,AR,Jonesboro,Craighead,Jonesboro,305,1019,0,0.005923001,0.027217742,16655
9/30/2017,94509,CA,San Francisco,Contra Costa,Antioch,306,2072,0.009254749,0.019685039,0.060388946,18464
9/30/2017,63123,MO,St. Louis,Saint Louis,Affton,307,1153,0.000868056,0,0.038738739,19806
9/30/2017,95747,CA,Sacramento,Placer,Roseville,308,2198,0.001366743,0.011039558,0.043189369,20203
9/30/2017,77057,TX,Houston,Harris,Houston,309,1667,-0.002990431,-0.012440758,-0.05014245,10975
9/30/2017,93309,CA,Bakersfield,Kern,Bakersfield,310,1242,0.003231018,0.020542317,0.006482982,16250
9/30/2017,89123,NV,Las Vegas,Clark,Las Vegas,311,1358,0.005925926,0.013432836,0.052713178,21156
9/30/2017,20147,VA,Washington,Loudoun,Ashburn,312,2427,-0.001645413,0.003307152,0.027519052,18617
9/30/2017,40601,KY,Frankfort,Franklin,Frankfort,313,1013,0.011988012,0.023232323,0.118101545,16528
9/30/2017,19446,PA,Philadelphia,Montgomery,Lansdale,314,1902,0.001579779,0.010626993,0.017656501,17345
9/30/2017,8831,NJ,New York,Middlesex,Monroe Township,315,2271,0.00397878,0.014745308,0.038408779,22539
9/30/2017,43068,OH,Columbus,Franklin,Reynoldsburg,316,1296,0.006993007,0.0125,0.014084507,15704
9/30/2017,34953,FL,Port St. Lucie,Saint Lucie,Port Saint Lucie,317,1477,0.004761905,0.021438451,0.037947997,25761
9/30/2017,7087,NJ,New York,Hudson,Union City,318,2165,0.006976744,0.030461685,0.013576779,9186
9/30/2017,78501,TX,McAllen,Hidalgo,McAllen,319,1032,-0.001934236,-0.018078021,-0.071107111,15673
9/30/2017,35242,AL,Birmingham,Jefferson,Hoover,320,2001,-0.013799901,-0.007932573,0.052603893,17624
9/30/2017,95687,CA,Vallejo,Solano,Vacaville,321,2001,0.008060453,0.024577573,0.066062866,17259
9/30/2017,45601,OH,Chillicothe,Ross,Chillicothe,322,1017,0.001970443,0.011940299,0.022110553,14914
9/30/2017,94122,CA,San Francisco,San Francisco,San Francisco,323,4186,0.005283381,0.009891435,-0.055931439,14323
9/30/2017,75056,TX,Dallas-Fort Worth,Denton,The Colony,324,1761,0.004563605,0.009747706,0.018507808,15971
9/30/2017,29072,SC,Columbia,Lexington,Lexington,325,1449,0.00694927,0.035,0.046209386,18688
9/30/2017,91710,CA,Riverside,San Bernardino,Chino,326,2197,0.006413193,0.018544274,0.050693448,17695
9/30/2017,27713,NC,Durham,Durham,Durham,327,1473,0.00683527,0.02149792,0.032959327,15691
9/30/2017,23223,VA,Richmond,Richmond City,Richmond,328,1130,0.004444444,0.012544803,0.042435424,15422
9/30/2017,60453,IL,Chicago,Cook,Oak Lawn,329,1584,0.000631712,0.007633588,0.025906736,24119
9/30/2017,7302,NJ,New York,Hudson,Jersey City,330,2654,-0.006364657,-0.00933184,-0.028550512,17123
9/30/2017,60641,IL,Chicago,Cook,Chicago,331,1794,-0.001113586,0.001675042,0.014132278,13121
9/30/2017,93535,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Lancaster,332,1639,0.006756757,0.033417402,0.103703704,18395
9/30/2017,60622,IL,Chicago,Cook,Chicago,333,2091,0.001436782,0.005288462,0.005772006,16574
9/30/2017,32225,FL,Jacksonville,Duval,Jacksonville,334,1426,-0.00349406,0.00281294,0.040116703,19041
9/30/2017,93536,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Lancaster,335,2018,0.01001001,0.024365482,0.094360087,20319
9/30/2017,93257,CA,Visalia,Tulare,Porterville,336,1138,0.001760563,0.000879507,0.038321168,17456
9/30/2017,23451,VA,Virginia Beach,Virginia Beach City,Virginia Beach,337,1699,0.003544005,0.007710558,0.002359882,19520
9/30/2017,93727,CA,Fresno,Fresno,Fresno,338,1326,0.005307051,0.014537108,0.035128806,16445
9/30/2017,28078,NC,Charlotte,Mecklenburg,Huntersville,339,1633,0.001840491,0.003687769,0.025753769,22545
9/30/2017,14221,NY,Buffalo,Erie,Amherst,340,1777,-0.018774158,-0.016602103,0.001691094,18042
9/30/2017,19120,PA,Philadelphia,Philadelphia,Philadelphia,341,1097,0.01480111,0.041785375,0.062984496,19927
9/30/2017,48823,MI,Lansing,Ingham,East Lansing,342,1606,0.01261034,0.02685422,0.047619048,9932
9/30/2017,93306,CA,Bakersfield,Kern,Bakersfield,343,1252,0.004815409,0.019543974,0.025389025,18016
9/30/2017,32828,FL,Orlando,Orange,Orlando,344,1689,-0.00236267,0.004161712,0.041307028,17881
9/30/2017,60660,IL,Chicago,Cook,Chicago,345,1538,-0.005817712,-0.004530744,-0.018506701,14561
9/30/2017,76116,TX,Dallas-Fort Worth,Tarrant,Fort Worth,346,1409,0.008589835,0.016594517,0.047583643,11125
9/30/2017,2301,MA,Boston,Plymouth,Brockton,347,1783,-0.007790762,-0.017630854,0.051917404,14009
9/30/2017,80525,CO,Fort Collins,Larimer,Fort Collins,348,1756,-0.001137656,-0.003970505,-0.018446059,17987
9/30/2017,33321,FL,Miami-Fort Lauderdale,Broward,Tamarac,349,1522,0.003957784,0.00794702,0.011968085,25147
9/30/2017,55901,MN,Rochester,Olmsted,Rochester,350,1361,-0.002930403,-0.003660322,0.004428044,18961
9/30/2017,19720,DE,Philadelphia,New Castle,New Castle,351,1282,0.002345582,0.005490196,0.0256,18694
9/30/2017,30135,GA,Atlanta,Douglas,Douglasville,352,1241,0.007305195,0.022240527,0.057069847,22036
9/30/2017,22204,VA,Washington,Arlington,Arlington,353,2417,0.002904564,0.01426773,0.061018437,11252
9/30/2017,11204,NY,New York,Kings,New York,354,2225,0.001350135,-0.007582516,0.004061372,10854
9/30/2017,80015,CO,Denver,Arapahoe,Centennial,355,2106,0.002379819,0.010071942,0.005730659,21771
9/30/2017,95758,CA,Sacramento,Sacramento,Elk Grove,356,1769,0.01027984,0.018422568,0.05548926,19310
9/30/2017,19020,PA,Philadelphia,Bucks,Bensalem,357,1676,0.00299222,0.003592814,0.02008521,14223
9/30/2017,30127,GA,Atlanta,Cobb,Powder Springs,358,1374,0.006593407,0.020044543,0.051262433,22470
9/30/2017,60056,IL,Chicago,Cook,Mount Prospect,359,2024,0.007466401,0.019647355,0.046535677,18283
9/30/2017,21122,MD,Baltimore,Anne Arundel,Pasadena,360,1896,-0.002630195,-0.002105263,0.004237288,24331
9/30/2017,27707,NC,Durham,Durham,Durham,361,1343,0.005992509,0.008258258,0.04189294,12355
9/30/2017,10032,NY,New York,New York,New York,362,2822,0.003199431,0.016204537,0.014742898,5795
9/30/2017,21222,MD,Baltimore,Baltimore,Dundalk,363,1444,0,0.000693001,0.038102085,19297
9/30/2017,20874,MD,Washington,Montgomery,Germantown,364,1810,0.004997224,0.007234279,0.012870733,19687
9/30/2017,11219,NY,New York,Kings,New York,365,2280,0.000438789,-0.009126467,0.012433393,8851
9/30/2017,33319,FL,Miami-Fort Lauderdale,Broward,Lauderhill,366,1348,0.00297619,0.006721434,0.023538345,23844
9/30/2017,85282,AZ,Phoenix,Maricopa,Tempe,367,1434,0.00349895,0.019914651,0.04595186,14953
9/30/2017,60085,IL,Chicago,Lake,Waukegan,368,1276,0.001569859,0.003144654,0.007103394,13657
9/30/2017,95076,CA,Santa Cruz,Santa Cruz,Watsonville,369,2732,0.012977382,0.03878327,0.0671875,12917
9/30/2017,77840,TX,College Station,Brazos,College Station,370,1390,-0.020436927,-0.04137931,-0.038727524,7800
9/30/2017,33467,FL,Miami-Fort Lauderdale,Palm Beach,Greenacres,371,2078,-0.002879079,0.002895753,0.036408978,23538
9/30/2017,89031,NV,Las Vegas,Clark,North Las Vegas,372,1252,0.00562249,0.021207178,0.051217464,23320
9/30/2017,94538,CA,San Francisco,Alameda,Fremont,373,3044,0.004952129,0.013315579,0.012304623,14496
9/30/2017,42101,KY,Bowling Green,Warren,Bowling Green,374,1014,0.009960159,0.018072289,0.019095477,10331
9/30/2017,93307,CA,Bakersfield,Kern,Bakersfield,375,1142,-0.000874891,0.000876424,0.023297491,16617
9/30/2017,31907,GA,Columbus,Muscogee,Columbus,376,794,-0.001257862,-0.006257822,-0.003764115,19069
9/30/2017,60615,IL,Chicago,Cook,Chicago,377,1474,-0.004054054,0,0.020069204,10921
9/30/2017,29730,SC,Charlotte,York,Rock Hill,378,1094,0.006439742,0.003669725,0.042897998,16985
9/30/2017,33157,FL,Miami-Fort Lauderdale,Miami-Dade,Village of Palmetto Bay,379,1997,-0.0010005,-0.0015,0.004022122,21874
9/30/2017,98133,WA,Seattle,King,Shoreline,380,2275,0.00308642,0.014266607,0.023852385,14257
9/30/2017,94541,CA,San Francisco,Alameda,Hayward,381,2707,0.002964061,0.014617691,0.035973976,14924
9/30/2017,29223,SC,Columbia,Richland,Columbia,382,1099,0.002737226,0.012903226,0.008256881,14980
9/30/2017,28601,NC,Hickory,Catawba,Hickory,383,1162,0.009556907,0.030141844,0.151635282,20847
9/30/2017,11225,NY,New York,Kings,New York,384,2322,0.01000435,0.008250109,-0.002148689,7270
9/30/2017,32792,FL,Orlando,Seminole,Goldenrod,385,1467,0.004794521,0.015927978,0.036016949,14419
9/30/2017,90802,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Long Beach,386,1979,0.006100661,0.022739018,0.063978495,11529
9/30/2017,11213,NY,New York,Kings,New York,387,2329,0.00474547,0.005613126,0.00344679,7031
9/30/2017,31419,GA,Savannah,Chatham,Savannah,388,1229,0.008203445,0.021612635,0.021612635,15901
9/30/2017,63021,MO,St. Louis,Saint Louis,Ballwin,389,1572,0.008985879,0.026779882,0.020779221,21263
9/30/2017,73160,OK,Oklahoma City,Cleveland,Moore,390,1095,-0.001823154,-0.010840108,-0.033539276,20939
9/30/2017,95035,CA,San Jose,Santa Clara,Milpitas,391,3271,-0.00061106,-0.000305623,-0.011483832,16869
9/30/2017,78249,TX,San Antonio,Bexar,San Antonio,392,1468,0.005479452,0.010323469,0.033075299,14255
9/30/2017,11368,NY,New York,Queens,New York,393,2309,-0.000865426,0.012275318,0.019426049,10062
9/30/2017,75043,TX,Dallas-Fort Worth,Dallas,Garland,394,1477,0.00613079,0.017217631,0.057265569,17289
9/30/2017,92115,CA,San Diego,San Diego,San Diego,395,2317,0.00389948,0.008707009,0.054619936,13651
9/30/2017,29445,SC,Charleston,Berkeley,Goose Creek,396,1323,-0.003014318,-0.002262443,0.044198895,17503
9/30/2017,14580,NY,Rochester,Monroe,Town of Webster,397,1721,0.002913753,-0.00058072,0.036122818,17141
9/30/2017,27284,NC,Winston-Salem,Forsyth,Kernersville,398,1217,0.004125413,0.022689076,0.037510656,18693
9/30/2017,63129,MO,St. Louis,Saint Louis,Oakville,399,1387,0.003617945,0.005072464,0.048374906,19795
9/30/2017,92104,CA,San Diego,San Diego,San Diego,400,2411,0.004164931,0.010901468,0.07107952,11764
9/30/2017,29464,SC,Charleston,Charleston,Mount Pleasant,401,2425,-0.00533224,-0.011414594,0.021052632,19342
9/30/2017,70726,LA,Baton Rouge,Livingston,Denham Springs,402,1364,0.002204262,0.002941176,0.011869436,16064
9/30/2017,20020,DC,Washington,District of Columbia,Washington,403,2032,0.010442566,0.032520325,0.030948757,10491
9/30/2017,90631,CA,Los Angeles-Long Beach-Anaheim,Orange,La Habra,404,2665,0.001126972,0.004523181,0.05211212,16448
9/30/2017,6516,CT,New Haven,New Haven,West Haven,405,1628,-0.004889976,-0.009129641,0.009299442,15373
9/30/2017,85022,AZ,Phoenix,Maricopa,Phoenix,406,1408,0.004996431,0.015873016,0.056264066,14276
9/30/2017,93274,CA,Visalia,Tulare,Tulare,407,1166,0.003442341,0,0.028218695,17820
9/30/2017,11203,NY,New York,Kings,New York,408,2195,0.008268259,-0.002272727,0.017145505,11186
9/30/2017,85204,AZ,Phoenix,Maricopa,Mesa,409,1244,0.004035513,0.01056052,0.041004184,15156
9/30/2017,85301,AZ,Phoenix,Maricopa,Glendale,410,1090,0.009259259,0.036121673,0.053140097,11347
9/30/2017,92646,CA,Los Angeles-Long Beach-Anaheim,Orange,Huntington Beach,411,3241,0.004338395,0.024660133,0.048527984,19979
9/30/2017,93230,CA,Hanford,Kings,Hanford,412,1178,-0.006745363,-0.013400335,-0.012573345,16135
9/30/2017,30909,GA,Augusta,Richmond,Augusta,413,1052,0.006698565,0.015444015,0.028347996,12979
9/30/2017,30004,GA,Atlanta,Fulton,Milton,414,2203,0.002730997,0.016612829,0.020852641,20337
9/30/2017,75002,TX,Dallas-Fort Worth,Collin,Allen,415,1864,0.001074114,0.004851752,0.020251779,21062
9/30/2017,1960,MA,Boston,Essex,Peabody,416,2338,-0.004258944,-0.001281504,0.04142539,14671
9/30/2017,94587,CA,San Francisco,Alameda,Union City,417,3105,0.004854369,0.020710059,0.03569046,17820
9/30/2017,30906,GA,Augusta,Richmond,Augusta,418,802,-0.00124533,-0.002487562,-0.026699029,19180
9/30/2017,92647,CA,Los Angeles-Long Beach-Anaheim,Orange,Huntington Beach,419,3016,0.00332668,0.012760242,0.036782399,13210
9/30/2017,66061,KS,Kansas City,Johnson,Olathe,420,1580,0.000633312,0.002538071,0.02464332,18762
9/30/2017,31088,GA,Warner Robins,Houston,Warner Robins,421,1030,0.011787819,0.033099298,0.033099298,17377
9/30/2017,92630,CA,Los Angeles-Long Beach-Anaheim,Orange,Lake Forest,422,2984,0.003362475,0.009813875,0.022968804,17850
9/30/2017,95051,CA,San Jose,Santa Clara,Santa Clara,423,3553,0.001409245,0.007371704,0.002539503,13843
9/30/2017,98115,WA,Seattle,King,Seattle,424,2825,0.00177305,0.011819484,0.038602941,18358
9/30/2017,11220,NY,New York,Kings,New York,425,2275,-0.000439367,-0.002192982,0.016078607,9423
9/30/2017,77083,TX,Houston,Fort Bend,Mission Bend,426,1432,-0.0013947,0,-0.010366275,18682
9/30/2017,32608,FL,Gainesville,Alachua,Gainesville,427,1347,-0.00296077,-0.008100147,0.056470588,12062
9/30/2017,85008,AZ,Phoenix,Maricopa,Phoenix,428,1190,0.00252738,0.009329941,0.03030303,10595
9/30/2017,97045,OR,Portland,Clackamas,Oregon City,429,1967,0.002037697,0,0.03580832,18060
9/30/2017,89110,NV,Las Vegas,Clark,Las Vegas,430,1122,0.00990099,0.020928116,0.047619048,17200
9/30/2017,75211,TX,Dallas-Fort Worth,Dallas,Dallas,431,1285,0.007053292,0.023904382,0.076214405,13919
9/30/2017,92376,CA,Riverside,San Bernardino,Rialto,432,1677,0.009025271,0.025688073,0.031365314,15731
9/30/2017,10031,NY,New York,New York,New York,433,3006,0,0.008386448,-0.003646006,6129
9/30/2017,33511,FL,Tampa,Hillsborough,Brandon,434,1428,0.002105263,0.005633803,0.025862069,15133
9/30/2017,95355,CA,Modesto,Stanislaus,Modesto,435,1549,0.009120521,0.023793787,0.100142045,16852
9/30/2017,36117,AL,Montgomery,Montgomery,Montgomery,436,1228,0,0.014037985,0.000814996,18448
9/30/2017,98632,WA,Longview,Cowlitz,Longview,437,1330,0.008339651,0.024653313,0.100082713,15339
9/30/2017,21224,MD,Baltimore,Baltimore City,Baltimore,438,1412,0.000708717,0.00212917,0.00212917,21291
9/30/2017,92154,CA,San Diego,San Diego,San Diego,439,2302,0.003487358,0.009206488,0.051141553,14931
9/30/2017,33458,FL,Miami-Fort Lauderdale,Palm Beach,Jupiter,440,2193,0.0078125,0.017633411,0.019052045,20530
9/30/2017,43229,OH,Columbus,Franklin,Columbus,441,1217,0.008285004,0.018410042,0.033984707,11033
9/30/2017,34787,FL,Orlando,Orange,Winter Garden,442,1664,0.001203369,0.013398295,0.022741242,17511
9/30/2017,97401,OR,Eugene,Lane,Eugene,443,1495,-0.000668449,-0.00862069,0.061789773,10100
9/30/2017,32246,FL,Jacksonville,Duval,Jacksonville,444,1246,0.000803213,0.008906883,0.031456954,16052
9/30/2017,29485,SC,Charleston,Dorchester,Summerville,445,1481,-0.003364738,-0.008701473,0.012303486,17362
